Year	Month	Day	Hour	Minute	Second	Temperatures (C)
2018	8	19	21	11	13	13.19	18.12	13.38	15.50	
2018	8	19	21	13	14	13.00	18.00	13.06	14.75	
2018	8	19	21	15	14	13.13	17.87	13.25	15.31	
2018	8	19	21	17	15	13.19	18.12	13.31	15.56	
2018	8	19	21	19	16	13.31	18.12	13.38	15.56	
2018	8	19	21	21	17	13.44	18.19	13.56	15.75	
2018	8	19	21	23	17	13.25	18.06	13.38	15.50	
2018	8	19	21	25	18	13.19	18.00	13.31	15.44	
2018	8	19	21	27	19	13.25	17.94	13.38	15.50	
2018	8	19	21	29	19	13.13	17.94	13.19	15.31	
2018	8	19	21	31	20	13.13	17.94	13.19	15.31	
2018	8	19	21	33	21	13.00	18.00	13.13	15.44	
2018	8	19	21	35	22	13.69	18.25	13.69	16.00	
2018	8	19	21	37	23	13.38	18.25	13.56	15.56	
2018	8	19	21	39	24	13.44	18.12	13.44	15.50	
2018	8	19	21	41	25	13.44	18.19	13.69	15.63	
2018	8	19	21	43	25	13.69	18.19	13.50	15.50	
2018	8	19	21	45	26	13.31	18.12	13.63	15.44	
2018	8	19	21	47	27	13.19	18.06	13.38	15.38	
2018	8	19	21	49	27	13.31	18.12	13.44	15.81	
2018	8	19	21	51	28	13.94	18.19	13.94	16.00	
2018	8	19	21	53	29	14.06	18.37	14.06	15.94	
2018	8	19	21	55	30	13.63	18.31	13.81	15.81	
2018	8	19	21	57	30	13.38	18.12	13.56	15.50	
2018	8	19	21	59	31	13.56	18.06	13.50	15.63	
2018	8	19	22	1	32	13.25	18.12	13.50	15.56	
2018	8	19	22	3	32	13.56	18.06	13.50	15.75	
2018	8	19	22	5	33	13.31	18.12	13.50	15.63	
2018	8	19	22	7	34	13.25	18.06	13.44	15.50	
2018	8	19	22	9	34	13.75	18.12	13.75	15.88	
2018	8	19	22	11	35	13.94	18.31	14.00	16.06	
2018	8	19	22	13	36	14.06	18.44	14.38	16.12	
2018	8	19	22	15	37	14.06	18.50	14.25	16.12	
2018	8	19	22	17	37	14.00	18.62	14.50	16.31	
2018	8	19	22	19	38	13.94	18.44	14.25	16.12	
2018	8	19	22	21	39	14.00	18.37	14.00	16.00	
2018	8	19	22	23	39	14.06	18.44	14.19	16.25	
2018	8	19	22	25	40	13.88	18.69	14.31	16.25	
2018	8	19	22	27	41	14.06	18.69	14.31	16.19	
2018	8	19	22	29	41	13.88	18.69	14.31	16.00	
2018	8	19	22	31	42	13.75	18.56	14.00	15.94	
2018	8	19	22	33	43	13.88	18.50	13.88	16.00	
2018	8	19	22	35	44	13.50	18.37	13.63	15.63	
2018	8	19	22	37	44	13.56	18.37	13.69	15.75	
2018	8	19	22	39	45	13.88	18.62	14.19	16.19	
2018	8	19	22	41	46	14.06	18.81	14.50	16.25	
2018	8	19	22	43	46	13.94	18.62	14.00	15.94	
2018	8	19	22	45	47	14.06	18.44	13.88	15.88	
2018	8	19	22	47	48	13.31	18.37	13.56	15.69	
2018	8	19	22	49	48	13.25	18.25	13.44	15.50	
2018	8	19	22	51	49	13.44	18.25	13.56	15.63	
2018	8	19	22	53	50	13.75	18.44	13.94	16.06	
2018	8	19	22	55	51	13.44	18.31	13.69	15.63	
2018	8	19	22	57	51	13.56	18.25	13.56	15.56	
2018	8	19	22	59	52	13.81	18.19	13.69	15.69	
2018	8	19	23	1	53	13.56	18.19	13.50	15.75	
2018	8	19	23	3	53	14.06	18.37	14.06	16.06	
2018	8	19	23	5	54	13.63	18.44	13.88	15.75	
2018	8	19	23	7	55	13.88	18.37	13.88	16.00	
2018	8	19	23	9	56	13.25	18.31	13.50	15.56	
2018	8	19	23	11	57	13.63	18.44	13.88	15.81	
2018	8	19	23	13	58	13.63	18.31	13.63	15.38	
2018	8	19	23	15	59	13.63	18.19	13.69	15.63	
2018	8	19	23	17	59	13.44	18.25	13.44	15.56	
2018	8	19	23	20	0	13.13	18.19	13.38	15.50	
2018	8	19	23	22	1	13.44	18.25	13.81	15.75	
2018	8	19	23	24	1	13.56	18.25	13.63	15.63	
2018	8	19	23	26	2	13.13	18.19	13.31	15.38	
2018	8	19	23	28	3	13.50	18.12	13.38	15.50	
2018	8	19	23	30	4	13.81	18.25	13.69	15.56	
2018	8	19	23	32	5	13.56	18.31	13.81	15.56	
2018	8	19	23	34	6	13.69	18.31	13.69	15.56	
2018	8	19	23	36	7	13.75	18.37	13.69	15.75	
2018	8	19	23	38	7	13.44	18.31	13.81	15.81	
2018	8	19	23	40	8	14.00	18.37	13.94	15.94	
2018	8	19	23	42	9	13.88	18.44	13.88	15.75	
2018	8	19	23	44	9	13.94	18.37	13.81	15.94	
2018	8	19	23	46	10	13.69	18.37	13.75	15.69	
2018	8	19	23	48	11	13.50	18.19	13.63	15.38	
2018	8	19	23	50	12	13.44	18.31	13.56	15.50	
2018	8	19	23	52	12	13.94	18.12	13.50	15.13	
2018	8	19	23	54	13	13.75	18.19	13.63	15.31	
2018	8	19	23	56	14	13.63	18.12	13.56	15.38	
2018	8	19	23	58	14	13.44	18.00	13.56	15.56	
2018	8	20	0	0	15	13.69	18.12	13.56	15.44	
2018	8	20	0	2	16	13.44	17.94	13.25	15.19	
2018	8	20	0	4	16	13.81	18.00	13.56	15.50	
2018	8	20	0	6	17	13.56	18.25	13.88	15.75	
2018	8	20	0	8	18	13.50	18.25	13.69	15.25	
2018	8	20	0	10	19	13.44	18.00	13.44	15.19	
2018	8	20	0	12	19	13.19	18.00	13.31	15.25	
2018	8	20	0	14	20	13.31	18.12	13.44	15.38	
2018	8	20	0	16	21	13.06	18.00	13.25	15.00	
2018	8	20	0	18	21	12.81	17.81	13.00	15.00	
2018	8	20	0	20	22	13.38	17.81	13.13	15.25	
2018	8	20	0	22	23	13.38	17.94	13.25	14.88	
2018	8	20	0	24	23	13.31	17.81	13.13	15.06	
2018	8	20	0	26	24	13.13	17.75	13.19	15.25	
2018	8	20	0	28	25	13.38	17.87	13.31	15.44	
2018	8	20	0	30	26	13.63	17.94	13.50	15.63	
2018	8	20	0	32	26	13.56	18.00	13.50	15.50	
2018	8	20	0	34	27	13.75	18.12	13.75	15.81	
2018	8	20	0	36	28	13.38	18.12	13.50	15.44	
2018	8	20	0	38	28	13.69	18.00	13.38	15.31	
2018	8	20	0	40	29	13.81	18.06	13.56	15.56	
2018	8	20	0	42	30	13.06	18.00	13.25	15.06	
2018	8	20	0	44	31	13.19	17.81	13.06	15.00	
2018	8	20	0	46	32	13.06	17.69	13.06	15.00	
2018	8	20	0	48	33	13.00	17.69	13.06	15.13	
2018	8	20	0	50	34	13.31	17.75	13.25	15.19	
2018	8	20	0	52	34	12.94	17.75	12.88	14.94	
2018	8	20	0	54	35	13.25	17.87	13.38	15.38	
2018	8	20	0	56	36	13.25	17.87	13.31	15.13	
2018	8	20	0	58	36	13.25	17.75	13.13	15.25	
2018	8	20	1	0	37	12.94	17.69	13.06	14.88	
2018	8	20	1	2	38	12.75	17.56	12.88	14.88	
2018	8	20	1	4	39	13.00	17.50	12.81	15.06	
2018	8	20	1	6	39	13.38	17.94	13.44	15.63	
2018	8	20	1	8	40	13.13	17.81	13.31	15.06	
2018	8	20	1	10	41	13.38	17.75	13.31	15.19	
2018	8	20	1	12	41	13.06	17.62	13.06	14.75	
2018	8	20	1	14	42	13.13	17.62	13.06	14.94	
2018	8	20	1	16	43	13.25	17.69	12.94	15.00	
2018	8	20	1	18	44	12.56	17.62	12.69	14.81	
2018	8	20	1	20	45	12.31	17.44	12.63	14.63	
2018	8	20	1	22	46	12.88	17.44	12.94	14.88	
2018	8	20	1	24	47	12.44	17.44	12.63	14.63	
2018	8	20	1	26	47	12.63	17.37	12.63	14.81	
2018	8	20	1	28	48	12.81	17.44	12.81	14.75	
2018	8	20	1	30	49	12.69	17.44	12.75	14.81	
2018	8	20	1	32	49	13.25	17.50	13.19	15.13	
2018	8	20	1	34	50	13.06	17.56	13.06	14.88	
2018	8	20	1	36	51	13.13	17.50	13.00	15.00	
2018	8	20	1	38	52	12.50	17.56	12.75	14.69	
2018	8	20	1	40	52	13.06	17.44	12.88	14.75	
2018	8	20	1	42	53	12.63	17.44	12.75	14.81	
2018	8	20	1	44	54	12.50	17.44	12.69	14.63	
2018	8	20	1	46	54	13.06	17.50	13.00	15.06	
2018	8	20	1	48	55	12.50	17.50	12.56	14.94	
2018	8	20	1	50	56	13.06	17.56	13.13	15.13	
2018	8	20	1	52	56	12.75	17.56	12.81	14.94	
2018	8	20	1	54	57	12.88	17.56	12.81	15.06	
2018	8	20	1	56	58	13.00	17.75	13.31	15.25	
2018	8	20	1	58	59	12.56	17.62	12.81	14.81	
